Hour,DryBulb,DewPnt,target_variable,Humidity
11,30,17,1358,80.00000003
12,31,17,1374,91
13,32,17,1402,85.99999999
14,33,16,1246,81
15,33,16,1272,80.5
16,33,16,1309,80
17,31,15,1189,74.99999999
18,29,13,1399,70
19,28,13,1471,77.50000002
20,26,12,1435,84.99999996
21,24,11,1282,77.5
22,24,10,1277,70
23,22,9,1273,80.00000003
24,21,8,972,90
1,20,8,949,84.49999998
2,19,6,910,78.99999998
3,19,6,951,75.5
4,18,5,935,72
5,18,4,940,71
6,17,4,1198,70
7,16,4,1205,69.5
8,17,3,1277,69.00000002
9,17,4,1328,72.5
10,20,5,1418,76
11,24,5,1250,77.5
12,27,4,1320,79
13,30,5,1293,77.5
14,32,6,1241,76
15,34,6,1229,76
16,36,6,1248,76
17,36,8,1261,75
18,35,9,1287,74
19,33,11,1427,70.49999999
20,32,12,1457,67.00000003
21,32,13,1382,73
22,32,14,1260,79
23,31,14,1147,84.00000001
24,30,15,1049,89
1,31,16,944,90.5
2,31,16,934,92
3,31,16,905,92.5
4,31,17,948,93
5,31,18,952,93.5
6,33,19,1121,94
7,33,18,1208,95
8,33,19,1280,95.99999999
9,34,19,1342,95
10,37,19,1393,94
11,39,19,1356,94
12,41,19,1348,94
13,44,20,1313,95
14,47,21,1283,95.99999999
15,49,23,1241,95
16,50,24,1246,94
17,50,26,1246,90.49999999
18,49,26,1318,87
19,47,26,1438,80.99999998
20,45,26,1429,74.99999999
21,44,27,1415,73.5
22,43,27,1208,72
23,42,27,1159,71
24,40,27,1062,70
1,39,28,960,64.99999999
2,37,27,939,60
3,36,27,867,59.5
4,34,27,900,59
5,33,26,911,56.49999999
6,34,27,972,54
7,33,27,1114,59.00000001
8,34,27,1279,64.00000001
9,34,28,1334,65
10,36,29,1388,66
11,39,29,1360,70.00000001
12,41,30,1347,74
13,42,30,1312,74
14,42,30,1221,74
15,42,31,1236,74
16,40,34,1244,74
17,38,35,1218,74
18,38,36,1283,74
19,38,37,1417,73.5
20,39,37,1426,73
21,39,37,1382,73
22,39,38,1251,73
23,40,38,1148,75.00000001
24,40,38,1047,77
1,39,37,987,74.99999999
2,39,38,940,73.00000001
3,38,36,903,74.5
4,36,35,906,76
5,36,34,928,78.50000001
6,34,33,995,81
7,35,33,1155,81.5
8,35,34,1282,82.00000001
9,34,33,1330,83
10,35,33,1383,84
11,35,34,1356,83.5
12,35,34,1351,83
13,35,34,1316,83.5
14,35,34,1236,83.99999999
15,35,33,1147,82.5
16,36,33,1171,81
17,35,33,1176,72.99999998
18,33,33,1225,65
19,34,33,1190,62.49999999
20,33,32,1323,59.99999999
21,33,32,1253,58.5
22,33,32,1218,57
23,33,32,1150,58
24,33,31,1044,59
1,33,31,825,59.5
2,32,31,796,60.00000001
3,33,32,755,62
4,33,32,755,64
5,34,32,770,65
6,34,33,827,66
7,34,33,948,65
8,34,33,1070,64.00000001
9,35,33,1106,65
10,35,33,1180,66
11,35,33,1186,67
12,34,33,1155,68
13,34,32,1122,69.5
14,33,32,1098,71
15,33,31,1063,71
16,32,30,1167,71
17,32,30,1196,74.50000001
18,31,29,1251,78
19,30,28,1393,76.5
20,31,28,1338,75.00000002
21,31,27,1285,78.5
22,31,28,1231,82
23,31,27,1148,78.99999999
24,31,27,1046,76
1,32,28,838,70.49999998
2,32,27,803,65
3,32,27,767,65
4,32,27,785,65
5,31,26,781,68.50000001
6,32,26,835,72
7,32,26,927,73.5
8,32,26,1020,74.99999999
9,33,26,1033,73.5
10,34,26,1106,72
11,35,27,1128,73.5
12,37,27,1127,75
13,37,27,1081,73.5
14,38,27,1062,72
15,38,26,1072,72.5
16,37,26,1150,73
17,37,26,1220,67.99999999
18,36,26,1273,63
19,35,26,1372,58.99999999
20,35,25,1312,54.99999995
21,35,25,1273,46.5
22,34,25,1192,38
23,33,25,1106,35.99999999
24,33,25,1002,34
1,33,25,792,33
2,32,25,746,31.99999999
3,31,25,734,30.5
4,30,25,741,29
5,30,25,753,31.50000001
6,29,25,795,34
7,30,24,948,38.50000001
8,30,25,1099,43.00000001
9,31,25,1188,45.5
10,33,26,1260,48
11,36,27,1275,48
12,39,28,1214,48
13,40,29,1232,47.5
14,42,30,1216,46.99999998
15,43,31,1175,44
16,44,31,1176,41
17,44,31,1291,41
18,42,31,1350,41
19,41,33,1465,43.00000001
20,39,33,1349,45
21,39,34,1308,45.5
22,38,34,1252,46
23,38,34,1140,50.50000001
24,38,35,1050,55
1,38,35,829,56
2,39,35,798,57.00000003
3,39,35,778,61.5
4,39,35,780,66
5,39,36,769,63.49999999
6,39,36,819,61
7,40,36,971,58.49999999
8,40,37,1132,56
9,41,39,1181,56
10,42,40,1248,56
11,42,42,1243,56.5
12,45,43,1262,57
13,48,47,1221,58
14,51,50,1197,58.99999999
15,52,51,1152,58
16,52,50,1155,57
17,52,49,1247,52.49999999
18,51,48,1303,48
19,51,45,1438,45.99999999
20,50,43,1383,43.99999998
21,49,42,1320,41
22,47,41,1293,38
23,46,39,1170,37
24,43,39,1072,36
1,42,37,839,39.50000001
2,40,36,786,43
3,40,36,767,43.5
4,38,35,749,44
5,38,35,795,43
6,39,34,840,42
7,37,34,978,43
8,37,34,1151,43.99999997
9,38,33,1197,38.5
10,41,35,1260,33
11,43,35,1249,37.50000001
12,45,36,1226,42
13,46,36,1192,44.50000001
14,47,36,1167,47.00000001
15,46,36,1113,49
16,46,37,1106,51
17,44,37,1208,52
18,42,38,1249,53
19,42,39,1405,48.99999999
20,42,39,1336,44.99999999
21,41,39,1291,43.5
22,41,39,1231,42
23,42,40,1135,46.50000001
24,42,41,1065,51
1,43,41,855,46.99999999
2,42,42,824,43.00000001
3,43,42,791,44.5
4,43,42,786,46
5,43,42,800,45.5
6,44,43,842,45
7,45,44,936,48.00000001
8,45,44,1013,50.99999999
9,45,44,1077,49.5
10,46,44,1136,48
11,46,42,1149,50.00000001
12,46,40,1127,52
13,47,37,1097,51.5
14,47,35,1096,50.99999999
15,48,33,1026,49.5
16,47,31,988,48
17,46,30,1109,45.99999999
18,45,29,1199,44
19,44,28,1370,40.99999999
20,42,27,1312,38
21,41,26,1260,37.5
22,40,25,1236,37
23,40,23,1129,34.99999999
24,38,22,1021,33
1,37,21,812,35.50000001
2,36,20,763,37.99999999
3,35,20,755,37
4,34,20,753,36
5,34,20,790,44.00000002
6,34,19,824,52
7,33,19,960,53
8,33,19,1027,53.99999999
9,33,19,1085,53
10,34,20,1181,52
11,35,19,1158,53
12,35,19,1134,54
13,36,15,1104,54.5
14,37,15,964,55.00000002
15,36,15,1052,59
16,37,13,992,63
17,36,13,1012,61.5
18,35,13,979,60
19,35,15,1120,61
20,34,16,1130,62.00000001
21,33,16,1090,64.5
22,33,16,1040,67
23,33,16,932,67
24,33,16,856,67
1,32,16,839,68
2,32,16,765,69.00000002
3,32,16,674,72.5
4,31,16,791,76
5,31,16,797,77
6,31,16,793,78
7,30,17,904,78.5
8,30,16,1028,79
9,29,17,1096,79
10,31,17,1128,79
11,31,16,1189,79
12,32,14,1189,79
13,33,14,1174,78.5
14,34,13,1174,77.99999999
15,34,13,1130,75.5
16,34,13,1143,73
17,33,13,1099,67.99999999
18,32,12,1104,63
19,30,12,1166,56.99999998
20,29,12,1173,50.99999999
21,27,12,1114,49.5
22,27,12,1047,48
23,26,12,941,48.5
24,25,11,838,49
1,24,11,802,49
2,23,9,751,48.99999999
3,23,9,734,46.5
4,21,10,726,44
5,21,9,748,44.5
6,20,9,770,45
7,19,9,867,47.50000001
8,19,9,928,50.00000001
9,21,10,1006,51.5
10,24,10,1078,53
11,26,10,1065,57.00000001
12,29,10,1095,61
13,30,11,1078,62.5
14,31,12,1027,64.00000001
15,32,12,1003,65.5
16,31,12,969,67
17,31,12,957,68
18,30,11,961,69
19,29,11,1087,71.50000001
20,27,12,1153,74.00000002
21,26,12,1125,77
22,25,10,1048,80
23,24,10,945,82.00000001
24,23,10,852,84
1,23,10,795,84
2,21,10,743,83.99999999
3,21,10,730,82.5
4,21,9,737,81
5,20,8,768,83.00000001
6,19,8,811,85
7,18,8,952,86.5
8,17,8,1056,88
9,18,7,1100,88.5
10,20,7,1196,89
11,23,6,1167,89
12,25,6,1135,89
13,28,3,1118,87.5
14,30,1,1095,85.99999997
15,31,1,1072,81.5
16,31,0,1067,77
17,31,-1,1069,68.99999998
18,29,0,991,61
19,28,1,1255,55.49999998
20,27,2,1197,49.99999997
21,26,3,1148,44.5
22,26,5,1069,39
23,25,8,1009,38
24,24,9,866,37
1,23,8,823,41.50000001
2,21,7,779,46.00000002
3,19,6,746,49.5
4,18,5,751,53
5,17,4,768,50.99999999
6,16,4,805,49
7,15,4,951,53.50000001
8,15,4,1088,58.00000002
9,17,5,1138,62
10,19,5,1195,66
11,21,5,1181,69.50000001
12,22,4,1146,73
13,24,4,1117,75.50000001
14,26,4,1081,77.99999999
15,27,2,1068,77
16,28,2,1045,76
17,27,3,1024,79.00000001
18,26,3,1037,82
19,24,4,1155,84.50000001
20,23,5,1177,87.00000002
21,22,5,1118,90
22,21,7,1051,93
23,21,7,973,94.5
24,19,7,875,96
1,19,7,786,94.5
2,20,8,774,93.00000001
3,19,8,762,94.5
4,18,8,747,96
5,19,8,758,95.5
6,18,7,833,95
7,16,7,982,95
8,17,7,1110,95
9,17,6,1167,95.5
10,20,6,1223,96
11,23,7,1175,96.5
12,25,7,1130,97
13,27,7,1125,92.99999999
14,28,8,1098,88.99999999
15,28,8,1054,86.5
16,29,10,1048,84
17,29,10,1030,75.49999998
18,28,10,971,67
19,27,11,1099,62.49999999
20,27,11,1138,57.99999999
21,26,12,1106,55.5
22,26,12,1087,53
23,25,13,963,54.5
24,25,12,864,56
1,24,13,802,64.50000002
2,23,14,761,73
3,22,16,741,73
4,22,17,748,73
5,22,17,758,65.49999998
6,21,15,825,58
7,21,14,963,57
8,20,17,1089,56
9,20,17,1146,55.5
10,18,15,1213,55
11,18,14,1173,56.5
12,18,15,1142,58
13,18,14,1120,59
14,18,14,1080,59.99999999
15,18,13,1066,59
16,18,13,1051,58
17,18,14,1046,57
18,19,13,1084,56
19,20,13,1122,57.5
20,20,12,1150,59.00000001
21,19,11,1086,60
22,19,9,1057,61
23,18,8,949,62.5
24,18,6,865,64
1,18,6,801,64.5
2,17,5,761,65.00000001
3,17,4,757,66.5
4,16,3,753,68
5,14,2,772,68
6,13,2,815,68
7,12,2,1045,69
8,11,3,1121,70.00000001
9,14,3,1147,71
10,18,5,1156,72
11,21,6,1159,75.00000001
12,24,9,1147,78
13,27,11,1133,77
14,29,12,1047,75.99999999
15,30,15,1004,74
16,31,15,969,72
17,31,14,959,70.5
18,30,15,935,69
19,29,15,1048,68
20,28,15,1106,66.99999999
21,27,15,1073,65
22,27,15,1042,63
23,26,15,950,60.99999999
24,27,16,867,59
1,28,17,795,59.5
2,28,17,765,59.99999999
3,28,17,754,57.5
4,27,16,772,55
5,27,16,757,56.5
6,26,16,792,58
7,26,16,939,58
8,25,15,1031,58.00000001
9,26,16,1091,60.5
10,29,17,1144,63
11,31,17,1146,65.50000001
12,33,17,1122,68
13,35,17,1103,69
14,36,17,1072,70.00000001
15,38,17,1028,71
16,38,18,1030,72
17,38,18,1023,73.5
18,38,19,989,75
19,36,19,1101,77.00000001
20,34,20,1134,79
21,33,20,1068,79.5
22,33,21,1053,80
23,33,22,970,79
24,33,22,873,78
1,33,22,812,77.5
2,33,22,778,77
3,32,23,749,77
4,31,23,751,77
5,32,23,756,77.5
6,31,23,810,78
7,30,23,896,79
8,30,24,967,80.00000003
9,32,25,987,85.5
10,36,27,1029,91
11,40,27,1010,93.00000001
12,42,29,975,95
13,47,28,939,94.5
14,50,28,895,93.99999999
15,50,28,875,91.5
16,51,27,870,89
17,51,28,879,91.00000001
18,50,27,1017,93
19,46,28,1051,92.5
20,44,29,1130,92
21,43,28,1049,91.5
22,42,29,1020,91
23,41,29,903,92
24,40,29,836,93
1,39,29,774,87.49999998
2,38,29,739,81.99999994
3,36,28,720,71.5
4,35,28,735,61
5,34,28,737,68.00000002
6,33,27,796,75
7,34,27,935,78.00000001
8,32,27,1060,80.99999999
9,35,27,1108,78.5
10,40,29,1142,76
11,43,29,1141,76.5
12,45,29,1105,77
13,49,30,1101,76
14,49,30,1095,74.99999999
15,51,30,1051,74
16,51,32,1058,73
17,51,33,1002,75.00000001
18,49,32,984,77
19,47,33,1102,82.00000001
20,44,33,1133,86.99999997
21,43,34,1087,81.5
22,42,34,1050,76
23,41,34,964,70.99999999
24,42,35,894,66
1,42,36,759,73.00000002
2,42,37,733,79.99999996
3,43,39,708,73.5
4,43,39,688,67
5,46,40,683,65.5
6,47,41,781,64
7,47,42,891,66.50000001
8,48,42,1010,69.00000001
9,49,43,1047,71.5
10,49,44,1133,74
11,50,44,1123,68.99999999
12,50,45,1080,64
13,49,42,1051,64.5
14,46,36,1049,65
15,47,30,1059,64.5
16,45,22,1063,64
17,42,17,1026,63
18,38,13,1037,62
19,34,12,1123,70.00000002
20,31,11,1158,77.99999995
21,30,10,1081,69.5
22,28,9,1047,61
23,27,8,943,69.50000002
24,27,9,856,78
1,26,9,789,73.99999999
2,25,8,783,70.00000004
3,24,9,764,78
4,24,9,758,86
5,23,9,760,86
6,24,9,813,86
7,23,9,955,80.99999999
8,23,9,1059,75.99999998
9,25,10,1103,72
10,25,14,1175,68
11,25,14,1167,73.50000002
12,26,9,1149,79
13,24,7,1101,79.5
14,23,4,1049,80
15,22,-3,1058,80
16,21,-8,1049,80
17,19,-11,1015,84.50000001
18,17,-12,980,89
19,15,-12,1110,84.99999999
20,14,-10,1128,80.99999998
21,13,-10,1108,77.5
22,12,-10,1019,74
23,11,-9,946,71.99999999
24,10,-9,878,70
1,9,-8,803,68.5
2,9,-8,761,67.00000006
3,9,-7,736,77
4,8,-7,719,87
5,8,-7,710,90.00000001
6,8,-7,749,93
7,8,-6,884,93
8,8,-5,989,93
9,11,-4,1023,92.5
10,13,-2,1086,92
11,16,-1,1103,91.5
12,20,0,1118,91
13,23,1,1087,87.49999999
14,24,1,1095,84.00000002
15,26,1,1091,87
16,26,1,1084,90
17,26,2,1050,88.5
18,25,2,1038,87
19,23,3,1132,80.99999998
20,22,4,1128,74.99999998
21,20,5,1062,72
22,20,4,1007,69
23,20,4,903,74.00000001
24,19,4,818,79
1,18,4,714,71.99999998
2,17,4,717,64.99999998
3,16,4,713,61.5
4,16,3,667,58
5,16,4,751,71.50000004
6,16,3,738,85
7,15,3,916,81.99999999
8,15,3,1003,79.00000001
9,18,4,1069,81.5
10,21,5,1169,84
11,25,5,1187,84
12,27,5,1209,84
13,29,5,1204,80.99999999
14,30,5,1100,78.00000001
15,31,5,1074,79
16,32,5,1018,80
17,32,5,1000,83.50000001
18,31,5,996,87
19,29,5,1080,89.00000001
20,28,6,1131,91.00000001
21,26,7,1070,92.5
22,25,7,1027,94
23,25,7,936,94.5
24,24,7,854,95
1,23,7,789,95
2,22,8,753,94.99999998
3,22,9,748,92
4,21,9,740,89
5,21,10,762,79.49999997
6,20,10,791,70
7,20,10,945,69.5
8,21,10,1037,69.00000001
9,23,11,1072,71.5
10,27,12,1142,74
11,31,12,1159,81.50000002
12,34,12,1131,89
13,36,13,1084,89
14,37,13,1065,88.99999997
15,38,13,1054,84.5
16,37,14,1022,80
17,36,13,989,78.5
18,35,13,973,77
19,33,13,1087,80.50000001
20,32,14,1144,84.00000001
21,31,14,1091,85.5
22,31,15,1043,87
23,30,16,949,84.49999999
24,29,17,861,82
1,28,17,812,75.99999998
2,27,17,773,69.99999999
3,25,17,749,67.5
4,25,17,735,65
5,24,17,746,62.49999999
6,24,17,770,60
7,23,16,857,63.00000001
8,22,16,896,66
9,26,18,993,66.5
10,30,19,1095,67
11,33,17,979,67
12,35,17,1107,67
13,37,15,1091,69.50000001
14,38,15,1070,72.00000001
15,39,15,1008,73
16,39,17,1023,74
17,39,18,935,73.5
18,37,20,921,73
19,35,20,1055,72
20,34,21,1087,71
21,33,21,1077,71.5
22,32,21,1000,72
23,31,21,926,75.00000001
24,31,22,822,78
1,30,24,762,82.50000001
2,30,25,740,87.00000001
3,30,25,725,88
4,30,25,705,89
5,29,26,733,89
6,30,26,806,89
7,30,27,919,87.5
8,30,27,1053,86
9,32,28,1092,85.5
10,35,29,1155,85
11,36,29,1138,85
12,37,31,1142,85
13,38,31,1102,84.5
14,38,31,1094,83.99999999
15,38,32,1078,82
16,37,32,1077,80
17,37,33,1046,74.49999998
18,35,32,1010,69
19,35,32,1040,61.99999998
20,34,32,1140,55
21,34,31,1077,55.5
22,33,30,1041,56
23,32,30,953,53.49999999
24,32,29,860,51
1,31,28,798,50.5
2,30,28,781,50
3,31,27,734,50.5
4,31,27,735,51
5,31,27,750,51
6,31,25,793,51
7,31,21,907,54.50000001
8,30,16,1019,58.00000002
9,30,16,1091,61
10,31,15,1158,64
11,32,16,1143,64.5
12,33,16,1133,65
13,34,16,1100,65.5
14,34,14,1119,66.00000001
15,34,13,1109,67.5
16,33,11,1078,69
17,32,10,1031,68.5
18,31,7,1003,68
19,28,6,1054,69
20,27,5,1054,70
21,25,3,1025,70.5
22,25,2,989,71
23,23,0,904,71.5
24,22,0,826,72
1,22,-1,761,74.50000001
2,21,-1,645,77.00000001
3,20,0,638,79
4,19,1,635,81
5,19,1,643,78.49999999
6,17,3,761,76
7,17,3,842,80.00000001
8,19,3,917,84.00000001
9,20,5,975,85
10,22,5,1056,86
11,23,8,1050,89.00000001
12,24,9,1037,92
13,24,12,1077,91
14,25,14,1045,89.99999999
15,25,19,1050,87.5
16,26,21,1035,85
17,27,22,1021,78.49999998
18,27,22,1010,72
19,26,21,1059,68.99999999
20,25,21,1111,65.99999997
21,25,20,1047,60.5
22,24,19,1006,55
23,25,15,901,57.00000001
24,23,13,719,59
1,20,11,701,58.5
2,18,11,666,58.00000001
3,17,9,662,59.5
4,16,8,666,61
5,15,6,662,60
6,13,3,730,59
7,12,2,928,60.5
8,12,1,991,62.00000002
9,13,1,1096,65
10,15,2,1166,68
11,17,2,1152,69.5
12,20,1,1118,71
13,20,1,1119,72.5
14,21,0,1070,74
15,21,0,1030,74
16,19,0,1033,74
17,19,-1,1003,74
18,17,-3,989,74
19,16,-4,1071,76.00000001
20,15,-3,1123,78
21,14,-2,1088,78
22,13,-3,1053,78
23,13,-3,946,78
24,12,-3,774,78
1,11,-3,720,78.5
2,11,-4,686,79.00000001
3,10,-3,672,81.5
4,9,-3,665,84
5,8,-4,673,87.00000001
6,7,-5,866,90
7,7,-6,893,91.5
8,6,-7,1024,93
9,7,-8,1089,93
10,10,-8,1147,93
11,12,-9,1128,93
12,15,-8,1140,93
13,17,-8,1128,93.5
14,19,-8,1031,93.99999997
15,20,-9,981,88
16,21,-8,951,82
17,22,-8,927,76.49999998
18,21,-7,894,71
19,20,-6,985,66.49999999
20,19,-5,1085,61.99999998
21,18,-4,1045,58.5
22,18,-3,1007,55
23,16,-3,920,56
24,15,-2,844,57
1,14,-1,792,54.99999999
2,14,-1,755,53.00000001
3,13,-1,742,54
4,12,0,738,55
5,13,1,753,54.5
6,13,1,807,54
7,13,2,894,57.50000001
8,13,2,975,61.00000002
9,17,3,1042,64.5
10,19,0,1080,68
11,20,-3,1065,70.50000001
12,23,-3,1064,73
13,24,-4,1034,74.5
14,25,-3,1037,75.99999999
15,26,-2,967,75
16,26,-2,951,74
17,26,-1,966,77.50000001
18,26,-1,951,81
19,24,0,1062,83.50000001
20,23,0,1140,86.00000001
21,22,2,1098,87
22,22,2,1056,88
23,20,2,946,88
24,20,2,869,88
1,20,4,797,88
2,20,7,750,88
3,19,10,745,88.5
4,19,8,730,89
5,17,5,739,90.5
6,16,4,775,92
7,15,3,818,92
8,15,3,892,92
9,17,3,932,92.5
10,20,3,1028,93
11,21,2,1045,93.5
12,23,1,1050,94
13,26,1,1046,91.99999999
14,28,2,1032,89.99999998
15,29,2,1005,87
16,31,2,1005,84
17,31,2,1030,78.49999998
18,31,2,997,73
19,29,3,1080,69.49999999
20,28,4,1101,65.99999998
21,27,3,1015,62
22,27,4,968,58
23,26,5,870,59
24,26,5,769,60
1,25,5,716,57.99999999
2,24,6,700,56.00000001
3,22,7,659,58
4,21,7,660,60
5,21,8,663,59.5
6,21,8,712,59
7,20,9,791,60.5
8,20,10,919,62.00000001
9,24,11,995,64.5
10,26,12,1105,67
11,28,13,1090,69.00000001
12,28,15,1112,71
13,29,16,1141,72.5
14,29,15,1102,74
15,30,16,1102,74.5
16,29,17,1090,75
17,29,17,1037,74.5
18,29,19,1035,74
19,29,20,1086,76.50000001
20,28,20,1106,79.00000003
21,29,18,1043,83.5
22,28,17,1008,88
23,28,17,892,88.5
24,27,17,841,89
1,27,15,701,88.5
2,25,12,675,88.00000001
3,23,10,675,90
4,22,9,684,92
5,20,8,718,92
6,18,6,746,92
7,17,5,878,92
8,17,5,976,92.00000001
9,19,5,1050,93
10,20,5,1143,94
11,21,5,1148,94
12,22,5,1127,94
13,24,3,1041,93.5
14,25,2,1123,92.99999998
15,25,1,1115,89.5
16,25,1,1074,86
17,25,2,1019,80.49999998
18,23,0,970,75
19,21,0,1088,69.49999998
20,21,0,1160,63.99999998
21,20,2,1094,60
22,19,3,1053,56
23,18,4,942,58.50000001
24,18,4,883,61
1,19,5,783,58.49999999
2,19,6,760,55.99999999
3,20,7,728,54.5
4,21,7,730,53
5,21,7,753,52
6,21,8,797,51
7,21,8,962,50.5
8,22,9,1039,50.00000002
9,24,10,1096,53
10,27,11,1201,56
11,29,11,1155,61.50000002
12,32,12,1176,67
13,34,13,1178,70.00000001
14,35,14,1162,73
15,35,15,1119,72.5
16,35,14,1108,72
17,35,14,1096,72
18,33,14,1044,72
19,32,15,1095,72.5
20,30,15,1149,73
21,30,14,1126,73.5
22,29,14,1059,74
23,29,14,969,75.5
24,28,14,858,77
1,27,14,771,78.5
2,27,14,719,80.00000001
3,26,14,755,82
4,27,14,756,84
5,26,13,802,82.5
6,25,13,911,81
7,25,13,1042,84.50000001
8,25,12,1114,88
9,29,12,1150,88.5
10,31,12,1144,89
11,33,12,1114,90
12,35,13,1173,91
13,39,12,1036,91
14,40,12,993,90.99999997
15,41,11,945,86.5
16,42,11,914,82
17,42,11,959,76.49999998
18,40,10,1040,71
19,37,10,1117,65.49999998
20,35,10,1112,59.99999998
21,34,10,1011,56
22,32,11,914,52
23,31,11,794,48.99999999
24,30,11,858,46
1,28,11,771,45.5
2,28,10,719,45
3,27,10,755,45.5
4,26,10,756,46
5,25,10,802,49.00000001
6,24,10,911,52
7,23,10,1042,51
8,24,11,1114,50.00000001
9,28,11,1150,52.5
10,30,12,1144,55
11,32,12,1114,58.00000001
12,34,13,1173,61
13,35,13,1036,61.5
14,37,14,993,62
15,38,14,945,62
16,39,15,914,62
17,38,15,959,62.5
18,37,16,1040,63
19,34,16,1117,63
20,33,16,1112,63.00000001
21,31,17,1011,65.5
22,30,16,914,68
23,29,16,794,69.5
24,27,16,794,71
1,27,17,751,75.00000001
2,26,16,730,79
3,26,16,731,79.5
4,25,15,725,80
5,24,14,746,81
6,24,14,856,82
7,23,14,948,79.99999999
8,24,14,987,77.99999999
9,28,15,1058,75.5
10,31,15,1127,73
11,34,15,1133,76.00000001
12,36,15,1128,79
13,38,15,1125,75.99999999
14,39,16,1089,72.99999999
15,40,16,1048,71.5
16,40,16,1036,70
17,40,17,1031,59.49999997
18,39,17,1036,49
19,36,17,1055,46.99999999
20,34,17,1087,44.99999998
21,33,17,1053,41
22,32,17,988,37
23,31,17,890,37.5
24,30,17,812,38
1,29,15,758,30.99999998
2,27,14,723,23.99999999
3,27,14,707,23
4,25,13,704,22
5,25,13,691,29.50000002
6,24,12,748,37
7,24,12,819,42.00000001
8,24,13,868,47.00000001
9,28,14,913,49.5
10,31,15,1017,52
11,34,15,1056,55.00000001
12,36,16,1050,58
13,38,15,1054,52.49999998
14,40,15,1019,46.99999999
15,41,14,988,46
16,42,14,968,45
17,42,14,937,42.99999999
18,40,15,956,41
19,38,15,1013,42.5
20,37,16,1084,43.99999999
21,36,18,1034,41.5
22,36,18,986,39
23,36,19,906,39
24,35,19,832,39
1,34,20,755,38.5
2,33,22,719,38
3,34,22,696,37.5
4,34,23,695,37
5,34,25,724,38
6,34,26,773,39
7,35,27,904,39
8,35,28,1003,39.00000001
9,37,30,1066,40.5
10,39,30,1125,42
11,40,31,1140,39.49999999
12,40,30,1147,37
13,40,31,1135,37.5
14,40,32,1165,38
15,40,34,1103,37.5
16,41,34,1094,37
17,40,35,1066,33.49999999
18,40,35,933,30
19,40,35,1098,30
20,40,36,1211,29.99999998
21,40,36,1110,26.5
22,40,37,1051,23
23,40,37,954,22.5
24,40,37,901,22
1,40,38,820,21
2,40,38,755,20.00000001
3,39,37,747,21
4,39,38,685,22
5,41,39,681,29.50000002
6,42,40,841,37
7,42,41,931,39.00000001
8,45,42,1034,41.00000004
9,48,45,1091,49
10,49,45,1155,57
11,51,46,1127,57
12,54,47,1164,57
13,56,48,1157,58.5
14,60,48,1137,59.99999997
15,61,48,1057,54.5
16,61,47,1025,49
17,60,47,1010,49.5
18,61,44,972,50
19,59,43,1074,55.50000002
20,57,41,1132,61.00000001
21,57,40,1099,62
22,58,39,1050,63
23,55,38,1013,63.5
24,53,38,894,64
1,49,36,835,71.00000002
2,48,34,776,78
3,46,33,767,78
4,44,32,762,78
5,43,31,775,77.5
6,42,29,829,77
7,42,29,941,76.5
8,42,28,1039,76
9,44,28,1115,76.5
10,46,28,1164,77
11,49,27,1149,76.5
12,50,26,1149,76
13,53,27,1146,71.49999999
14,54,27,1044,66.99999996
15,55,26,1048,60.5
16,56,25,1009,54
17,56,25,952,45.99999998
18,54,25,968,38
19,51,26,1017,35.99999999
20,48,26,1143,33.99999997
21,47,26,1124,29.5
22,44,26,1021,25
23,42,26,954,24
24,39,26,902,23
1,38,26,784,23.5
2,38,26,753,24.00000007
3,37,26,748,37
4,35,26,725,50
5,34,27,761,53.50000001
6,36,26,838,57
7,35,27,937,58.5
8,38,28,1003,60
9,41,30,1036,60.5
10,45,32,1123,61
11,49,34,1122,61
12,52,37,1094,61
13,51,37,1085,62
14,50,37,1049,63
15,49,39,1027,63.5
16,48,40,1012,64
17,47,41,916,64
18,47,42,809,64
19,47,42,887,60.99999999
20,45,42,1008,58.00000001
21,46,43,965,59.5
22,44,43,933,61
23,45,42,842,64.00000001
24,44,42,775,67
1,43,41,712,72.00000001
2,43,41,742,76.99999999
3,43,41,762,74.5
4,44,42,760,72
5,42,41,792,74.50000001
6,42,40,832,77
7,41,39,941,76.5
8,41,40,1037,76.00000001
9,44,43,1104,77
10,46,44,1120,78
11,47,45,1122,77.5
12,49,46,1121,77
13,49,46,1090,73.99999999
